issue_id,title,project,issue_type,priority,status,assignee_id,story_points,sprint_id,created_date,reporter_id,resolved_date,time_estimate,time_spent
635,Agent hotel one imagine improve,WEB,Task,Medium,In Review,1,3,2,2025-04-08 14:06:21.007473,12,,25.9,18.9
636,Pass billion already product analysis language,OPS,Story,High,Done,4,1,8,2025-04-08 14:06:01.381745,15,2025-04-17 14:06:01.381745,38.1,55.9
637,Look task game memory service,DEV,Bug,High,Done,8,1,5,2025-04-08 14:05:27.147419,15,2025-04-28 14:05:27.147419,4.6,5.7
638,Government teacher position financial responsibility,DATA,Task,Medium,In Progress,3,2,6,2025-04-08 14:07:20.005677,10,,3.4,3.7
639,Meeting close type by create,DEV,Bug,Medium,Done,5,3,4,2025-04-08 14:07:55.435311,11,2025-04-12 14:07:55.435311,24.6,7.0
640,Management matter range western agency,DEV,Task,Medium,In Progress,14,5,1,2025-04-08 14:06:55.693780,11,,38.7,44.7
641,That there day information former,DEV,Bug,Medium,In Progress,10,1,5,2025-04-08 14:05:41.281676,13,,20.6,10.7
642,Population detail sense size,WEB,Bug,High,Done,5,2,3,2025-04-08 14:05:47.177802,12,2025-04-24 14:05:47.177802,3.0,2.4
643,Institution pressure theory consider management get,DATA,Bug,Medium,In Review,5,2,9,2025-04-08 14:06:18.267668,6,,9.6,8.8
644,Cell score paper white sure,DEV,Bug,High,In Progress,11,8,4,2025-04-08 14:07:49.576072,13,,10.5,9.6
645,Scientist process themselves parent,WEB,Bug,High,In Progress,9,2,10,2025-04-08 14:04:51.273533,7,,14.2,15.5
646,Use number pressure myself various these,DEV,Task,Critical,Done,15,1,2,2025-04-08 14:04:45.913084,4,2025-04-26 14:04:45.913084,2.7,2.7
647,White region wind American glass,MOBILE,Bug,Medium,Done,8,2,4,2025-04-08 14:05:21.592133,3,2025-04-13 14:05:21.592133,36.3,3.7
648,Change family hotel campaign run sea,DEV,Bug,Medium,To Do,8,2,3,2025-04-08 14:06:11.705856,3,,21.1,0.0
649,People cold standard level artist,WEB,Bug,High,To Do,13,3,3,2025-04-08 14:07:09.556431,11,,27.2,0.0
650,Major others similar chance,MOBILE,Story,Medium,Done,13,1,5,2025-04-08 14:10:32.745852,3,2025-04-21 14:10:32.745852,3.6,2.5
651,Which movement name local defense one,WEB,Task,Medium,In Progress,1,2,1,2025-04-08 14:06:16.230527,9,,3.1,3.1
652,Sometimes others industry,DEV,Story,Low,In Progress,1,3,5,2025-04-08 14:05:11.910931,11,,23.9,10.6
653,Occur find itself,DEV,Task,Medium,Done,2,1,8,2025-04-08 14:05:15.760808,11,2025-04-14 14:05:15.760808,35.6,16.7
654,Arrive somebody inside,MOBILE,Bug,Critical,To Do,14,3,10,2025-04-08 14:07:10.200812,14,,21.6,0.0
655,Role the whatever source,OPS,Bug,Low,Done,8,2,9,2025-04-08 14:09:33.857692,14,2025-04-27 14:09:33.857692,35.2,6.6
656,Near the view research coach,DATA,Task,Critical,Done,10,5,1,2025-04-08 14:09:34.539380,12,2025-04-20 14:09:34.539380,32.6,20.5
657,Everyone much when student idea,OPS,Task,Medium,Done,1,1,2,2025-04-08 14:10:02.302862,15,2025-04-23 14:10:02.302862,4.0,5.9
658,Science whether contain,DATA,Story,Medium,Done,15,8,2,2025-04-08 14:10:23.701537,3,2025-04-17 14:10:23.701537,8.9,3.8
659,Partner girl also dog,WEB,Story,High,Done,4,1,6,2025-04-08 14:05:18.089428,3,2025-04-15 14:05:18.089428,26.7,21.3
660,As knowledge run,DEV,Task,Medium,To Do,9,1,1,2025-04-08 14:05:12.343773,8,,18.3,0.0
661,Idea poor big,DEV,Task,High,To Do,2,5,1,2025-04-08 14:07:02.816660,4,,12.3,0.0
662,Measure go main,WEB,Bug,Low,Done,3,5,2,2025-04-08 14:09:53.394884,7,2025-04-22 14:09:53.394884,17.3,19.3
663,Reflect if other,MOBILE,Bug,High,To Do,11,1,4,2025-04-08 14:06:44.900451,3,,18.4,0.0
664,Mrs important least course magazine,OPS,Epic,Medium,In Progress,6,8,2,2025-04-08 14:10:04.668300,8,,36.5,0.7
665,Front set statement push camera say,DEV,Bug,Medium,Done,13,1,4,2025-04-08 14:08:00.387503,3,2025-04-27 14:08:00.387503,5.0,6.8
666,Pressure structure that detail always,WEB,Epic,Critical,Done,15,3,3,2025-04-08 14:07:37.278994,5,2025-04-28 14:07:37.278994,11.9,6.9
667,Page history woman business always teacher,MOBILE,Task,Medium,Done,11,1,3,2025-04-08 14:06:04.990922,1,2025-04-24 14:06:04.990922,22.0,28.7
668,Reflect catch great nice approach,WEB,Task,Low,Done,10,2,9,2025-04-08 14:06:11.224974,12,2025-04-12 14:06:11.224974,28.2,1.6
669,Successful perform yet she few,DEV,Bug,Medium,To Do,3,2,8,2025-04-08 14:10:32.001230,5,,25.6,0.0
670,Hundred southern me everything cut,MOBILE,Task,Medium,In Progress,15,3,10,2025-04-08 14:06:13.392505,6,,37.7,8.2
671,Ready quality article manage necessary visit,DEV,Task,Medium,In Review,15,2,9,2025-04-08 14:08:52.284767,7,,32.0,15.5
672,Wish growth answer,DATA,Task,Low,To Do,4,2,1,2025-04-08 14:09:31.605041,2,,22.7,0.0
673,Relationship approach thought any action treatment,DATA,Bug,High,Done,9,13,5,2025-04-08 14:05:46.059665,2,2025-04-20 14:05:46.059665,9.4,4.9
674,Far hot social,DEV,Bug,Medium,To Do,9,1,4,2025-04-08 14:05:23.583432,14,,18.6,0.0
675,Cell accept unit ten,DEV,Task,High,Done,10,1,9,2025-04-08 14:10:24.078313,9,2025-04-26 14:10:24.078313,28.0,35.6
676,Exactly simply next anyone that,MOBILE,Task,Low,Done,5,3,3,2025-04-08 14:05:17.611807,15,2025-04-16 14:05:17.611807,33.7,0.6
677,Set manage economy feel,WEB,Story,Medium,In Progress,7,1,5,2025-04-08 14:07:08.307797,15,,38.4,36.9
678,Month generation charge them during,DEV,Story,Low,Done,9,2,8,2025-04-08 14:07:17.717771,10,2025-04-25 14:07:17.717771,24.6,4.8
679,Raise call customer former life president,DATA,Task,Low,Done,8,2,10,2025-04-08 14:07:48.086164,1,2025-04-11 14:07:48.086164,21.5,26.5
680,Practice seek field kind just,WEB,Task,High,In Progress,11,2,5,2025-04-08 14:09:13.125836,2,,1.7,2.0
681,Fear themselves film knowledge series,DEV,Bug,Critical,To Do,7,8,9,2025-04-08 14:10:01.911474,2,,3.8,0.0
682,Mean city high three fund main,WEB,Story,High,Done,12,1,2,2025-04-08 14:05:12.593255,15,2025-04-12 14:05:12.593255,7.1,5.3
683,Across until successful whom,DEV,Bug,Medium,Done,8,1,6,2025-04-08 14:06:26.105178,13,2025-04-18 14:06:26.105178,3.1,1.0
684,Feel general spend agree west,DEV,Bug,Medium,In Progress,5,1,5,2025-04-08 14:05:22.298210,15,,16.6,15.8
685,Recently decision according window approach,WEB,Bug,Medium,In Progress,5,1,9,2025-04-08 14:04:37.689648,10,,14.1,3.3
686,Son pick born,DEV,Story,Medium,Done,5,2,7,2025-04-08 14:04:53.291461,7,2025-04-24 14:04:53.291461,25.9,7.4
687,Foreign relationship most art price,WEB,Bug,Medium,In Review,1,3,8,2025-04-08 14:07:27.639840,6,,21.9,20.6
688,Rather large age be by pay,DATA,Bug,Medium,In Progress,6,3,7,2025-04-08 14:06:20.257958,9,,24.2,36.0
689,Child organization offer many red,OPS,Task,High,In Progress,5,5,10,2025-04-08 14:05:44.327848,11,,19.4,25.9
690,Late social line leg yet during,DEV,Bug,High,In Review,8,1,10,2025-04-08 14:10:29.011733,15,,11.8,10.5
691,Central Mrs size authority same sign,DEV,Story,Medium,In Review,8,1,5,2025-04-08 14:08:19.248114,7,,38.2,30.9
692,Big catch three,MOBILE,Task,Medium,Done,2,13,5,2025-04-08 14:08:18.833023,3,2025-04-28 14:08:18.833023,4.4,6.6
693,Yeah involve all,MOBILE,Epic,Low,Done,11,1,4,2025-04-08 14:10:14.551342,3,2025-04-10 14:10:14.551342,37.6,30.9
694,Prevent place yeah cause impact,OPS,Bug,Medium,To Do,6,13,2,2025-04-08 14:05:45.050662,1,,13.1,0.0
695,Decision theory either drug worker relate,MOBILE,Bug,Medium,In Review,12,5,9,2025-04-08 14:06:45.258726,8,,21.0,13.2
696,Factor language amount risk letter already,DEV,Story,Medium,In Progress,11,8,10,2025-04-08 14:05:12.171079,1,,5.2,7.1
697,Model interest relationship join resource,WEB,Task,Critical,In Progress,10,2,10,2025-04-08 14:05:08.731113,11,,3.8,1.3
698,More deal small sport wife,OPS,Bug,Critical,In Progress,10,1,10,2025-04-08 14:10:29.357287,14,,17.8,2.6
699,Your stop teach provide item,DATA,Task,High,Done,15,3,10,2025-04-08 14:06:21.578530,2,2025-04-20 14:06:21.578530,29.9,28.4
700,Organization western action,DEV,Story,High,In Review,6,3,3,2025-04-08 14:09:08.368341,11,,11.5,1.7
701,Sea court movement,WEB,Bug,Medium,In Progress,3,1,3,2025-04-08 14:05:07.193730,12,,22.9,12.8
702,Some computer accept around entire,DEV,Story,Medium,In Review,1,5,3,2025-04-08 14:07:01.959557,7,,11.9,7.6
703,Opportunity detail establish leader large,WEB,Bug,Medium,In Progress,7,1,8,2025-04-08 14:04:50.870451,1,,16.2,13.3
704,Southern health military,DEV,Epic,Medium,In Review,10,2,6,2025-04-08 14:10:24.164290,12,,36.4,54.1
705,Popular enough run probably likely,DATA,Task,High,Done,5,5,1,2025-04-08 14:04:51.733699,4,2025-04-24 14:04:51.733699,34.4,11.4
706,Assume actually week find forget,MOBILE,Bug,Medium,To Do,12,1,3,2025-04-08 14:07:24.273172,9,,21.1,0.0
707,Record building either third away,OPS,Task,Medium,In Review,12,1,4,2025-04-08 14:06:11.393751,8,,10.3,5.8
708,Not manager next between fall own,DATA,Epic,Low,In Progress,10,1,2,2025-04-08 14:04:46.791873,15,,8.5,1.7
709,Type hundred thousand cover while,DEV,Story,Low,In Progress,5,1,6,2025-04-08 14:05:36.263103,11,,38.2,34.8
710,Yeah step according partner as lay,MOBILE,Task,Medium,Done,11,1,10,2025-04-08 14:09:03.966455,14,2025-04-18 14:09:03.966455,8.9,9.7
711,Animal risk mean a your,OPS,Task,Medium,In Progress,8,1,1,2025-04-08 14:10:20.074730,13,,32.5,23.5
712,Third fact fine test,WEB,Task,High,To Do,12,1,1,2025-04-08 14:06:12.099782,8,,15.4,0.0
713,Street include candidate still woman,MOBILE,Bug,Critical,Done,5,5,8,2025-04-08 14:08:20.473697,12,2025-04-13 14:08:20.473697,39.4,14.5
714,Long tell thought thank which,WEB,Bug,Low,To Do,5,8,4,2025-04-08 14:09:18.057877,3,,15.4,0.0
715,He threat run,MOBILE,Task,Medium,In Progress,1,2,1,2025-04-08 14:06:04.163135,5,,14.7,13.7
716,Seven opportunity want bring live,DEV,Task,Medium,Done,2,1,7,2025-04-08 14:05:09.216614,15,2025-04-20 14:05:09.216614,25.9,20.9
717,Reduce teacher newspaper face book,WEB,Bug,Low,Done,5,1,9,2025-04-08 14:07:03.804306,4,2025-04-11 14:07:03.804306,38.5,9.9
718,Believe job year become,DEV,Story,Medium,In Progress,7,3,10,2025-04-08 14:10:02.066268,11,,39.1,23.8
719,Build finally he provide laugh,DEV,Task,High,Done,3,3,7,2025-04-08 14:07:29.356289,12,2025-04-20 14:07:29.356289,28.6,18.7
720,Car matter think who media,DEV,Task,High,In Review,12,13,1,2025-04-08 14:09:40.580670,8,,30.4,44.8
721,Imagine avoid past work,DEV,Bug,Critical,To Do,15,1,1,2025-04-08 14:08:08.139012,11,,23.0,0.0
722,Hard clearly debate study able,WEB,Task,Medium,Done,1,5,1,2025-04-08 14:06:54.409662,7,2025-04-09 14:06:54.409662,30.5,38.9
723,Four Mrs throw especially,DEV,Task,Medium,Done,11,2,8,2025-04-08 14:09:41.766398,14,2025-04-10 14:09:41.766398,34.5,38.0
724,Democratic citizen recently figure rather site,DEV,Task,Low,In Progress,12,8,7,2025-04-08 14:05:52.324071,7,,20.0,26.7
725,Particularly money example official his,MOBILE,Bug,Medium,In Progress,2,3,3,2025-04-08 14:08:05.145131,10,,25.2,27.8
726,Cultural such big decide purpose peace,MOBILE,Task,High,Done,3,2,3,2025-04-08 14:07:17.974404,10,2025-04-19 14:07:17.974404,22.0,29.8
727,Tonight skin born figure mind,MOBILE,Epic,High,In Progress,12,3,3,2025-04-08 14:04:49.929069,7,,22.9,1.9
728,Glass woman whole,DATA,Task,Medium,To Do,9,5,2,2025-04-08 14:07:08.987540,1,,35.7,0.0
729,Worker real foot subject remain whom,DEV,Bug,Low,Done,8,1,4,2025-04-08 14:04:55.939669,13,2025-04-20 14:04:55.939669,14.9,10.2
730,City here fire,DEV,Story,High,Done,15,1,7,2025-04-08 14:05:15.499722,15,2025-04-15 14:05:15.499722,9.1,10.2
731,Can meeting firm,DEV,Bug,Low,In Review,4,2,9,2025-04-08 14:07:42.678739,7,,18.8,16.4
732,Expect national discover sea laugh assume,DATA,Bug,Medium,Done,8,1,3,2025-04-08 14:06:23.097967,4,2025-04-09 14:06:23.097967,9.1,2.4
733,Wear friend life skin,MOBILE,Bug,High,To Do,13,2,10,2025-04-08 14:04:40.308719,12,,20.4,0.0
734,Federal with give recently former could,DEV,Bug,Low,Done,9,21,7,2025-04-08 14:07:46.887897,3,2025-04-21 14:07:46.887897,36.2,18.5
735,Home change reach fund market music,DEV,Task,Critical,Done,3,3,4,2025-04-08 14:07:32.465079,13,2025-04-21 14:07:32.465079,25.1,12.0
736,Main care control see recently financial,MOBILE,Bug,Medium,Done,6,3,1,2025-04-08 14:07:52.045754,12,2025-04-10 14:07:52.045754,34.4,13.5
737,Life meeting political half,DEV,Story,Critical,Done,8,3,5,2025-04-08 14:07:44.655830,13,2025-04-18 14:07:44.655830,7.5,3.9
738,Record market join movie worry social,WEB,Task,Low,Done,10,5,8,2025-04-08 14:09:26.567451,15,2025-04-09 14:09:26.567451,36.1,27.9
739,Bit family seem order seem area Republican,DATA,Task,Low,Done,7,8,3,2025-04-08 14:08:00.037393,5,2025-04-15 14:08:00.037393,24.5,31.4
740,Peace pick prepare perform,WEB,Task,Low,Done,9,3,10,2025-04-08 14:08:36.185309,2,2025-04-21 14:08:36.185309,2.2,2.4
741,Age half perhaps ever,DATA,Task,High,Done,7,2,4,2025-04-08 14:10:09.265085,8,2025-04-10 14:10:09.265085,25.7,32.2
742,Investment election space common mouth history,DEV,Task,High,In Progress,1,2,3,2025-04-08 14:05:58.916625,12,,38.1,50.5
743,Yard grow meet few bar international,MOBILE,Story,Medium,To Do,9,2,10,2025-04-08 14:08:38.756520,12,,4.1,0.0
744,My city rest offer thing,OPS,Story,High,To Do,12,2,8,2025-04-08 14:08:23.323696,9,,23.7,0.0
745,Admit bar read suddenly reason,WEB,Task,Medium,In Progress,5,2,10,2025-04-08 14:04:58.556258,5,,36.7,22.9
746,Economy experience defense,MOBILE,Task,Medium,In Review,6,3,8,2025-04-08 14:06:29.056305,3,,1.4,0.7
747,If magazine worry or girl guess,MOBILE,Story,High,Done,2,3,4,2025-04-08 14:08:26.046080,10,2025-04-28 14:08:26.046080,25.6,2.2
748,Simple brother sometimes,OPS,Task,Medium,Done,15,1,2,2025-04-08 14:08:42.954113,7,2025-04-15 14:08:42.954113,19.5,27.2
749,Attention claim could likely sort cold,DEV,Bug,Low,Done,2,13,3,2025-04-08 14:08:26.874358,1,2025-04-25 14:08:26.874358,14.5,1.4
750,Effect employee wide father leg wrong,DEV,Bug,Low,To Do,13,2,3,2025-04-08 14:06:13.626549,10,,25.5,0.0
751,Similar different produce whether west room,DEV,Epic,Medium,To Do,4,3,4,2025-04-08 14:08:40.299788,3,,3.1,0.0
752,Discussion organization second,DATA,Bug,Medium,In Progress,4,3,2,2025-04-08 14:07:00.936389,9,,30.4,33.8
753,Hair fly mission understand ever,DATA,Story,High,Done,5,3,2,2025-04-08 14:06:19.858862,2,2025-04-13 14:06:19.858862,1.2,0.7
754,Anyone standard then,DEV,Bug,High,In Progress,7,2,3,2025-04-08 14:07:24.977115,11,,13.0,18.5
755,Instead yes exactly,DEV,Task,Medium,Done,13,5,1,2025-04-08 14:08:48.750579,14,2025-04-19 14:08:48.750579,20.7,13.0
756,Reason leave husband before,DATA,Task,Low,In Progress,11,1,8,2025-04-08 14:06:51.719099,9,,15.7,19.2
757,Road yeah like,DEV,Bug,Critical,In Progress,12,3,6,2025-04-08 14:05:26.614987,11,,13.0,5.5
758,Weight event open brother edge benefit,DEV,Story,High,Done,15,1,3,2025-04-08 14:08:26.492955,1,2025-04-19 14:08:26.492955,33.4,15.0
759,Whose several most,DEV,Task,Critical,Done,1,3,1,2025-04-08 14:06:07.927866,4,2025-04-19 14:06:07.927866,37.5,33.5
760,Manager college institution operation,DEV,Task,High,To Do,10,1,3,2025-04-08 14:07:35.282316,12,,35.1,0.0
761,Design travel notice,MOBILE,Task,Critical,In Progress,4,5,1,2025-04-08 14:05:46.919888,10,,21.4,32.0
762,Song player today,WEB,Bug,Medium,Done,13,1,3,2025-04-08 14:06:07.494242,13,2025-04-25 14:06:07.494242,35.5,27.6
763,Kind whole raise,WEB,Task,Medium,In Progress,9,5,4,2025-04-08 14:09:33.122040,6,,36.9,51.8
764,Future ball image,DATA,Bug,High,In Review,8,5,6,2025-04-08 14:09:31.749970,15,,17.0,20.0
765,Success enjoy adult determine others,DEV,Task,High,Done,3,2,7,2025-04-08 14:09:24.400620,13,2025-04-27 14:09:24.400620,12.1,14.4
766,Keep audience else direction herself,DEV,Epic,Medium,Done,6,2,7,2025-04-08 14:08:24.929281,7,2025-04-16 14:08:24.929281,4.8,3.1
767,Doctor despite great evening easy heavy,OPS,Task,Medium,In Progress,11,3,9,2025-04-08 14:05:10.881293,15,,19.7,11.4
768,Near hotel pull capital baby nothing,MOBILE,Story,Critical,In Progress,9,1,8,2025-04-08 14:06:58.839537,15,,37.9,10.9
769,Firm only bit even,DEV,Task,Low,Done,8,1,4,2025-04-08 14:08:01.129034,3,2025-04-28 14:08:01.129034,22.9,33.1
770,Pass certain window type customer,DEV,Bug,Medium,Done,7,1,6,2025-04-08 14:10:20.900977,9,2025-04-22 14:10:20.900977,27.0,38.9
771,Final all far plan model item,DEV,Task,Medium,Done,7,3,1,2025-04-08 14:09:50.618730,4,2025-04-18 14:09:50.618730,5.4,6.1
772,Decide position exactly,MOBILE,Story,Low,In Progress,1,1,8,2025-04-08 14:06:14.525848,5,,6.6,2.9
773,Lay probably billion drive bed,DEV,Bug,Medium,Done,15,1,6,2025-04-08 14:06:22.436244,8,2025-04-15 14:06:22.436244,19.1,7.0
774,My until what bank indicate,WEB,Story,Low,In Progress,5,3,2,2025-04-08 14:06:17.953217,15,,38.1,56.5
775,Side this radio,DEV,Task,Low,In Review,7,1,8,2025-04-08 14:05:43.664938,12,,15.1,1.5
776,Point agreement nor,OPS,Bug,High,In Review,14,1,4,2025-04-08 14:06:18.073119,15,,35.2,44.5
777,Enough speak clearly day dog,DEV,Task,Low,In Progress,13,8,9,2025-04-08 14:09:01.306757,14,,5.7,3.0
778,Leave kid allow by,WEB,Task,High,In Progress,2,3,4,2025-04-08 14:05:07.889979,3,,25.1,15.8
779,Up issue him team although,DEV,Bug,High,To Do,15,2,1,2025-04-08 14:07:23.307381,8,,24.4,0.0
780,Maybe win nice candidate camera,DEV,Story,Low,To Do,6,1,7,2025-04-08 14:09:59.988960,14,,34.5,0.0
781,News model military natural traditional,MOBILE,Story,Low,To Do,14,3,10,2025-04-08 14:06:10.934225,14,,1.1,0.0
782,On past second grow dream sense,MOBILE,Story,Medium,Done,2,1,5,2025-04-08 14:09:44.661324,11,2025-04-10 14:09:44.661324,8.4,10.5
783,Approach measure agreement report expect him,MOBILE,Story,High,Done,3,13,10,2025-04-08 14:07:00.644140,1,2025-04-25 14:07:00.644140,9.6,1.3
784,Maybe decade idea,MOBILE,Epic,Medium,In Review,1,3,5,2025-04-08 14:06:20.248824,8,,38.0,20.2
785,Wind nearly recent,DEV,Epic,Medium,In Review,3,13,4,2025-04-08 14:07:46.742666,14,,7.0,10.0
786,Fact even be unit grow,MOBILE,Bug,High,In Progress,15,5,6,2025-04-08 14:05:50.276613,13,,2.4,2.5
787,Simply claim free nearly grow,DEV,Task,Low,In Review,7,2,1,2025-04-08 14:10:09.896249,15,,21.8,24.7
788,Various church rate board everything girl,DEV,Bug,Medium,To Do,5,3,3,2025-04-08 14:05:15.788959,11,,21.6,0.0
789,Dinner line sense especially end,MOBILE,Task,High,In Progress,4,5,7,2025-04-08 14:08:18.207437,11,,33.9,38.5
790,Might style every walk,OPS,Epic,High,Done,15,3,8,2025-04-08 14:07:15.792191,15,2025-04-09 14:07:15.792191,38.0,3.5
791,Line seat seven reach maybe art,MOBILE,Bug,Medium,In Progress,15,1,9,2025-04-08 14:07:04.943232,12,,22.0,6.7
792,Claim year feeling rise show,OPS,Task,Medium,In Progress,13,2,1,2025-04-08 14:07:28.160402,10,,37.3,27.5
793,Pass scene young,DATA,Task,High,In Review,12,1,4,2025-04-08 14:06:20.687156,8,,29.3,16.2
794,Important our future whole,DEV,Bug,Medium,In Progress,8,3,2,2025-04-08 14:05:46.986279,6,,11.3,7.0
795,While learn pattern simply,DATA,Bug,High,To Do,8,3,2,2025-04-08 14:04:36.805018,5,,37.2,0.0
796,Bank performance sell loss,MOBILE,Task,Medium,To Do,1,21,1,2025-04-08 14:07:09.801238,9,,27.0,0.0
797,Quickly American year,OPS,Bug,Medium,Done,9,3,5,2025-04-08 14:08:57.863190,6,2025-04-21 14:08:57.863190,17.1,20.0
798,Age than second pattern grow,MOBILE,Task,High,Done,14,5,2,2025-04-08 14:05:05.232730,15,2025-04-27 14:05:05.232730,27.5,0.6
799,Reflect state reality hard threat dream,WEB,Task,Medium,In Progress,9,1,4,2025-04-08 14:10:07.005432,1,,16.7,16.5
800,Fly can reach but campaign,MOBILE,Task,Medium,Done,2,2,9,2025-04-08 14:09:02.563367,12,2025-04-22 14:09:02.563367,5.5,0.0
801,Arrive exactly Democrat report century check,DEV,Bug,Medium,In Progress,2,8,3,2025-04-08 14:05:53.345191,6,,29.0,2.7
802,Professor until structure,DATA,Task,Medium,Done,8,5,8,2025-04-08 14:04:55.147431,1,2025-04-26 14:04:55.147431,33.1,20.3
803,Run talk situation son,DEV,Bug,Low,Done,12,3,10,2025-04-08 14:08:29.750712,6,2025-04-28 14:08:29.750712,29.4,37.1
804,Business improve if,DEV,Story,Low,Done,11,1,6,2025-04-08 14:07:45.154843,3,2025-04-22 14:07:45.154843,9.9,2.2
805,Amount reach finish kind interesting,DEV,Task,High,Done,6,3,10,2025-04-08 14:10:14.471759,6,2025-04-23 14:10:14.471759,38.3,31.9
806,Individual deal economy before become on,DEV,Story,Medium,Done,3,5,5,2025-04-08 14:06:39.432066,13,2025-04-22 14:06:39.432066,2.0,2.0
807,Store summer field along,DEV,Story,Critical,In Review,12,1,2,2025-04-08 14:06:30.476285,6,,14.0,4.8
808,Government various special under market,DEV,Story,Critical,Done,2,3,3,2025-04-08 14:05:25.455493,1,2025-04-13 14:05:25.455493,11.1,8.5
809,Agreement debate simply,WEB,Task,High,In Review,5,2,8,2025-04-08 14:10:24.189562,13,,2.9,4.0
810,Pick together keep daughter,WEB,Bug,Low,In Review,15,1,9,2025-04-08 14:08:28.411386,9,,16.8,12.9
811,Hour evidence expert will,DEV,Task,Medium,In Review,8,5,7,2025-04-08 14:05:56.318621,8,,25.3,6.0
812,Form sea data,DEV,Bug,High,In Progress,6,1,1,2025-04-08 14:10:15.070429,15,,35.4,33.3
813,Green country player he free,DATA,Epic,High,To Do,12,1,6,2025-04-08 14:10:34.861710,15,,39.6,0.0
814,Training five defense language imagine,DEV,Task,Low,Done,3,5,7,2025-04-08 14:08:19.537593,2,2025-04-24 14:08:19.537593,32.5,28.9
815,Question someone fill require,DEV,Epic,Medium,Done,12,3,6,2025-04-08 14:05:36.534940,2,2025-04-13 14:05:36.534940,19.3,0.8
816,Line public able much personal,DEV,Story,Medium,To Do,12,1,10,2025-04-08 14:07:50.830923,5,,29.2,0.0
817,Report east of throughout per,DEV,Bug,Low,Done,9,8,2,2025-04-08 14:10:31.692105,15,2025-04-21 14:10:31.692105,33.9,4.6
818,Win feel court capital democratic,MOBILE,Task,Medium,In Review,8,1,9,2025-04-08 14:05:13.356036,10,,19.1,4.5
819,Same report statement pull,DEV,Bug,High,In Progress,10,21,3,2025-04-08 14:04:55.557011,2,,31.6,6.5
820,Couple meeting tax career,WEB,Bug,Medium,In Progress,6,3,6,2025-04-08 14:10:28.173103,11,,19.8,7.7
821,Step though major market,DEV,Bug,Low,Done,1,2,6,2025-04-08 14:09:47.397326,1,2025-04-24 14:09:47.397326,16.1,11.0
822,On kitchen green imagine development look,MOBILE,Epic,Low,To Do,2,1,8,2025-04-08 14:07:57.837559,2,,21.5,0.0
823,Money best bed,MOBILE,Task,Critical,In Progress,4,2,4,2025-04-08 14:07:56.170366,5,,27.4,15.3
824,Find without short night the,DEV,Task,High,To Do,2,1,6,2025-04-08 14:07:11.634090,11,,29.3,0.0
825,Situation operation watch by beyond,DEV,Bug,High,In Progress,3,3,1,2025-04-08 14:09:48.730999,15,,14.9,19.9
826,Them behind certain never pattern sport,DEV,Task,Medium,Done,14,2,9,2025-04-08 14:06:10.468877,10,2025-04-23 14:06:10.468877,23.3,21.4
827,Ground young poor,MOBILE,Task,Medium,Done,8,1,9,2025-04-08 14:04:35.266052,14,2025-04-13 14:04:35.266052,36.5,48.0
828,Test white foot practice,DEV,Task,High,Done,9,5,7,2025-04-08 14:05:01.454714,7,2025-04-14 14:05:01.454714,39.1,30.9
829,Writer final city west floor,WEB,Bug,Medium,Done,6,1,1,2025-04-08 14:08:28.594263,5,2025-04-21 14:08:28.594263,9.9,1.3
830,Attorney weight answer,DEV,Task,Medium,Done,4,3,3,2025-04-08 14:05:10.263873,1,2025-04-24 14:05:10.263873,8.5,5.9
831,Purpose exist beyond western practice,DEV,Task,Medium,Done,11,1,5,2025-04-08 14:07:11.833252,7,2025-04-18 14:07:11.833252,27.4,33.8
832,Hot even along create,DEV,Bug,Low,To Do,2,3,4,2025-04-08 14:07:00.344257,6,,17.2,0.0
833,Crime indicate sister firm see but,DEV,Epic,Medium,In Progress,7,3,5,2025-04-08 14:06:07.760782,7,,1.9,0.6
834,Likely open really interview one,DEV,Bug,Medium,Done,10,5,7,2025-04-08 14:09:59.604508,2,2025-04-10 14:09:59.604508,14.5,2.0
835,Special six chair guy,DEV,Task,Medium,In Progress,11,1,9,2025-04-08 14:10:11.518280,5,,32.5,16.1
836,Nation fill south research,WEB,Bug,Low,In Progress,7,1,1,2025-04-08 14:10:01.308213,14,,32.1,18.7
837,Instead order southern statement,DEV,Bug,High,In Progress,10,1,5,2025-04-08 14:09:20.252202,8,,20.3,9.3
838,Purpose treat almost mission she able,MOBILE,Epic,Low,In Progress,9,1,3,2025-04-08 14:07:30.614166,13,,19.4,3.9
839,Generation rate sound over tonight song,MOBILE,Story,Critical,Done,5,1,3,2025-04-08 14:05:04.696594,12,2025-04-21 14:05:04.696594,23.6,8.9
840,However major avoid guy baby,MOBILE,Task,Critical,Done,10,3,2,2025-04-08 14:04:44.213685,7,2025-04-25 14:04:44.213685,9.6,9.8
841,Cup we certain,DATA,Story,High,Done,4,3,6,2025-04-08 14:04:45.505185,6,2025-04-09 14:04:45.505185,21.5,12.4
842,Low throw on inside,DEV,Story,Low,Done,10,5,6,2025-04-08 14:10:01.675730,13,2025-04-12 14:10:01.675730,1.4,1.3
843,Loss technology television,DEV,Task,Medium,In Progress,6,2,3,2025-04-08 14:09:55.376168,6,,19.5,15.7
844,Fund thus cultural state two,MOBILE,Story,Critical,To Do,12,2,1,2025-04-08 14:06:31.246094,12,,14.1,0.0
